"VAR2","VAR3","SPCD","DIVISION","DIVISION_DESCRIPTION","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Stump Bark Volume","SP_BK_CV","7341","411","SAVANNAH_DIVISION",3,10.5333333333333,6.7,14.5,0.0450088006249932,481.87734932076,0.117803915497864,494.427656318514,0.117803915497864,494.427656318514,0.0136479017823185,0.123402960239054,-6.13528818002149
"Stump Wood Volume","SP_WD_CV","7341","411","SAVANNAH_DIVISION",3,10.5333333333333,6.7,14.5,0.225989149162403,17.6141491110926,0.149880128300047,15.6162353444497,0.149880128300047,15.6162353444497,0.0203756796286638,0.237721370274817,0.545801728400681
"Stump Wood+Bark Volume","SP_WDBK_CV","7341","411","SAVANNAH_DIVISION",3,10.5333333333333,6.7,14.5,0.264541397957736,15.4910470468648,0.267684043797911,30.7076945327858,0.267684043797911,30.7076945327858,0.0313423849930522,0.343961501905311,0.247530035506338
"Total Stem Bark Volume","ST_BK_CV_TOT","7341","411","SAVANNAH_DIVISION",3,10.5333333333333,6.7,14.5,0.0875297174438314,64.917371300893,0.588861026526272,58.4664269030776,0.588861026526272,58.4664269030776,0.0818782456717444,0.593182048659689,0.873446173891238
"Total Stem Wood Volume","ST_WD_CV_TOT","7341","411","SAVANNAH_DIVISION",3,10.5333333333333,6.7,14.5,1.43464060291558,12.1544968327207,-1.4666123524565,-14.1222442083247,1.4666123524565,14.1222442083247,0.249709653465743,1.87698718661955,0.959355127433093
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","7341","411","SAVANNAH_DIVISION",3,10.5333333333333,6.7,14.5,1.50826270492373,8.75446442180503,-0.877751325930229,-8.16608429764335,1.26871288717506,9.3347035212118,0.187201144014834,1.51228909765346,0.981013137586004
"Merch Stem Bark Volume","ST_BK_CV_MER","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,5.08425820328288,98.8607315604111,3.02616659272901,71.7682345000632,3.18612422192898,73.8210788173111,0.199108033285242,5.34274698588526,-0.292111543725686
"Merch Stem Wood Volume","ST_WD_CV_MER","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,10.23600880749,15.3832897002784,-5.99239797534106,-17.1581321518206,9.13265279254654,18.909919955684,0.718288815672214,10.7000346132679,0.969841529636614
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,14.6723202460316,14.4877111397226,-2.96623138261205,-11.983795110231,11.3950197512839,16.3466575017504,0.731042258279182,13.048228411044,0.960887809512072
"Sawlog Bark Volume","ST_BK_CV_SAW","8190","411","SAVANNAH_DIVISION",3,22.8,16.3,34.3,6.28112118730416,47.033079138154,3.7667955304684,29.0284792835842,3.7667955304684,29.0284792835842,0.227381830250685,6.36320706468765,-3.72740367291191
"Sawlog Wood Volume","ST_WD_CV_SAW","8190","411","SAVANNAH_DIVISION",3,22.8,16.3,34.3,13.9088003022188,17.5391090431884,-6.37610861453502,-13.8846479733666,11.5447073308727,16.8252285924753,0.86481095882618,13.0240000881327,0.949035980569856
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","8190","411","SAVANNAH_DIVISION",3,22.8,16.3,34.3,19.6222686145164,18.7029158519092,-2.60931308406662,-10.1860338670312,15.1234663730887,16.8074929697325,0.92478502937196,16.2326050022017,0.928290456230945
"Stump Bark Volume","SP_BK_CV","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,0.354338580216328,546.667213522724,0.372564920649429,508.141500642323,0.372564920649429,508.141500642323,0.0203720659439612,0.4826712050359,-40.2507760336966
"Stump Wood Volume","SP_WD_CV","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,0.235447975074232,14.3704600148851,0.456493758635541,25.6738274171963,0.456493758635541,25.6738274171963,0.027258309424142,0.499963362055781,0.967935362146762
"Stump Wood+Bark Volume","SP_WDBK_CV","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,0.583202685877853,21.5526935322115,0.82905867928497,40.0763143131063,0.82905867928497,40.0763143131063,0.0469540847820446,0.970789536052534,0.884060572636692
"Total Stem Bark Volume","ST_BK_CV_TOT","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,5.40529543376941,106.286313125309,3.4319881186897,79.3921576396912,3.47850244566699,79.9751169952156,0.218684860511643,5.80443420942762,-0.478553637330403
"Total Stem Wood Volume","ST_WD_CV_TOT","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,10.2882988173988,13.9887161409232,-5.35750452155413,-15.1358070137098,8.90673961009115,17.0336719039506,0.684132501368958,10.3966183980917,0.97389628932684
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","8190","411","SAVANNAH_DIVISION",4,19.45,9.4,34.3,15.0269375838993,13.339744341739,-1.92551640286443,-9.66035386874207,11.2103578599162,14.2754532091726,0.698085966787553,13.1553887544422,0.963402010397656
"Merch Stem Bark Volume","ST_BK_CV_MER","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,3.33180410991249,156.175943134883,2.81813120399807,94.9467566870766,2.93103163836433,96.2868211899403,0.230250967666195,4.14639952311711,0.106417349794298
"Merch Stem Wood Volume","ST_WD_CV_MER","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,21.2841698854617,26.1603848477491,-24.5628541121974,-19.3680659773804,27.6824010773816,30.1649612986838,1.5603975590545,31.3184776433671,0.510955921932623
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,22.5992209132113,30.8222706762649,-21.7447229081993,-12.9389092964048,26.5291519504261,28.7934642297206,1.51221267641168,29.9739380561037,0.622162639275556
"Sawlog Bark Volume","ST_BK_CV_SAW","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,3.40908077308579,225.269269521396,2.5771685115141,125.158862157554,2.85065814218142,128.484189367415,0.224704072341878,4.04062585514412,0.176317409023147
"Sawlog Wood Volume","ST_WD_CV_SAW","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,21.7866399899353,27.2007839504298,-25.7896889741474,-21.202379941334,28.600114908866,31.9156458640275,1.62775365127614,32.5677160046438,0.478624536954419
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,23.2481051081942,32.5655727725026,-23.2125204626333,-14.4898795252963,27.6334270426531,30.8082856569858,1.5917729040974,31.4518112699869,0.590539860742746
"Stump Bark Volume","SP_BK_CV","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,0.105140868870631,14710.8181828708,0.404594678564528,6529.48276966985,0.404594678564528,6529.48276966985,0.0221317746236154,0.415823306840529,-37.9317823127723
"Stump Wood Volume","SP_WD_CV","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,0.605126348811876,20.3132555129305,0.335177709997405,14.5335645775575,0.556293194893333,20.3909284158602,0.0326422220218516,0.646136476012948,0.349697920153057
"Stump Wood+Bark Volume","SP_WDBK_CV","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,0.640630579872612,22.0926293613164,0.739772388561933,28.7975336094849,0.80975862345478,30.6248504474183,0.0478213400669886,0.943010853650102,-0.293323172850583
"Total Stem Bark Volume","ST_BK_CV_TOT","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,3.37334040777889,149.761019796095,3.23812696169809,96.4921307473343,3.2427041948935,96.5456155942076,0.246786571104315,4.46859271013119,-0.0257073888208568
"Total Stem Wood Volume","ST_WD_CV_TOT","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,20.9259032845796,24.2281134275057,-24.1091635527228,-18.8058201931991,27.154038509806,28.442720297906,1.53297948364117,30.7597619861011,0.538149321269649
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6023","411","SAVANNAH_DIVISION",6,20.0833333333333,17.3,25.9,22.2178729819788,28.6792672849811,-20.8710365910248,-12.2848761511182,25.6750942413823,26.8408622447964,1.46979170430793,29.1026070124312,0.651081263897075
"Merch Stem Bark Volume","ST_BK_CV_MER","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.302482439546918,42.4054285291282,0.442107789521516,95.2675315608946,0.442107789521516,95.2675315608946,0.0734808373229973,0.506415226579702,-0.484006164257906
"Merch Stem Wood Volume","ST_WD_CV_MER","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,1.1906991552209,13.1801210019632,-1.42293469671648,-25.934659069905,1.42293469671648,25.934659069905,0.245979990044268,1.72334542966545,0.830749593904905
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.987174719085707,14.2401600341238,-0.980826907194962,-17.1570921446269,0.980826907194962,17.1570921446269,0.183473208707095,1.26952643633191,0.923945467485745
"Stump Bark Volume","SP_BK_CV","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.0357843757190337,126.520643751565,0.0743514336092955,519.908465014173,0.0743514336092955,519.908465014173,0.0121594936410683,0.0798862736029045,-104.971126183437
"Stump Wood Volume","SP_WD_CV","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.0752328532797008,26.67096564899,0.0574950848208403,20.4574363905076,0.0574950848208403,20.4574363905076,0.0140047495871769,0.0841368305418359,0.836870045415921
"Stump Wood+Bark Volume","SP_WDBK_CV","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.0802060695256619,28.8438572130603,0.131846518430136,39.5637494984915,0.131846518430136,39.5637494984915,0.0239374896720502,0.14721474161233,0.533617344705715
"Total Stem Bark Volume","ST_BK_CV_TOT","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.316363703704019,37.6203799533162,0.562468539368341,112.601504594088,0.562468539368341,112.601504594088,0.0920614049641646,0.618946567263043,-1.08941581026496
"Total Stem Wood Volume","ST_WD_CV_TOT","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,1.18333935766102,8.40735147739231,-1.22481971688859,-17.8955528086392,1.22481971688859,17.8955528086392,0.21742185920573,1.56003569269171,0.871149603955706
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","8614","411","SAVANNAH_DIVISION",3,7.3,5.1,9.4,0.965183581963165,9.25727396248811,-0.662351177520251,-8.22731593124784,0.755226756888297,9.8130352306852,0.141949004009122,1.02944741501932,0.953489477748832
"Merch Stem Bark Volume","ST_BK_CV_MER","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,1.08278694048062,67.494152522659,2.56748965220845,187.133180633315,2.56748965220845,187.133180633315,0.174429145122947,2.71544130603377,-888.650553377344
"Merch Stem Wood Volume","ST_WD_CV_MER","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,16.410401204299,20.8194741246867,-14.8009744987318,-30.1998083018144,14.8009744987318,30.1998083018144,1.28677620962544,19.9650450680554,-0.185913297675662
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,15.8237695810084,22.0615576076593,-12.2334848465234,-23.1177193450702,12.2849255005381,23.2609761513938,1.14403852471616,17.7928620704675,0.0661127274414747
"Sawlog Bark Volume","ST_BK_CV_SAW","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,1.0513098387409,73.5997089780849,2.4637585958768,214.402766421909,2.4637585958768,214.402766421909,0.166874771584353,2.60901156317466,-148.958533319975
"Sawlog Wood Volume","ST_WD_CV_SAW","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,17.0845704138321,22.1578372023868,-15.2969921829447,-32.7370291755296,15.2969921829447,32.7370291755296,1.3339839403183,20.7023267773262,-0.196051420153845
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,16.6750665176445,23.9074422736896,-12.8332335870679,-25.4896398284597,12.9486221907187,25.8310816775252,1.20300551047006,18.7099914451832,0.0446765290774721
"Stump Bark Volume","SP_BK_CV","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,0.0893016442228052,592.758067450736,0.317290761670066,1108.97113596773,0.317290761670066,1108.97113596773,0.0213838159663788,0.325560977209752,-1182.51060662024
"Stump Wood Volume","SP_WD_CV","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,0.251006191301622,5.11505308854371,0.629866310966247,33.7519846348417,0.629866310966247,33.7519846348417,0.0424810659052408,0.662370220046709,-1.51182486071479
"Stump Wood+Bark Volume","SP_WDBK_CV","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,0.338771282866287,5.39782358086512,0.947157072636313,50.3543058066383,0.947157072636313,50.3543058066383,0.0637607111362563,0.986720413782396,-4.50434539043335
"Total Stem Bark Volume","ST_BK_CV_TOT","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,1.16534067656298,70.4017719994725,2.89618371794217,204.96951843991,2.89618371794217,204.96951843991,0.196425373743656,3.04847930227102,-1099.5425735858
"Total Stem Wood Volume","ST_WD_CV_TOT","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,16.3158363891713,20.7868751055748,-14.0807588469383,-27.2293837764049,14.0807588469383,27.2293837764049,1.24786484001168,19.3839825910751,-0.0912872450789455
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","8937","411","SAVANNAH_DIVISION",3,18.0333333333333,14.5,20.2,15.6950055639766,22.0040271185732,-11.1845751289961,-19.7873328922065,12.0139312799905,21.9542812657189,1.09105958359128,17.0093166799355,0.165852338536533
"Merch Stem Bark Volume","ST_BK_CV_MER","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,0.0633268057705187,1.91876908111404,0.203668500585594,13.7981457480341,0.203668500585594,13.7981457480341,0.02700214684007,0.210129438720158,0.11997486712543
"Merch Stem Wood Volume","ST_WD_CV_MER","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,2.52521756277809,22.0158620185394,-2.32339164238059,-19.3378413146749,2.63525488272396,22.7236109416793,0.384392015432355,3.10633190169036,-5.55685588613943
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,2.58815813791654,20.4916132768176,-2.119723141795,-15.8205896431371,2.61216366152637,20.3371494865873,0.370314733572224,2.99314793527433,-7.06641609468732
"Stump Bark Volume","SP_BK_CV","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,0.0253011985493123,187.385013158414,0.0958166363195043,308.719909703655,0.0958166363195043,308.719909703655,0.0123447737724311,0.0980183395812843,-19.8759908373848
"Stump Wood Volume","SP_WD_CV","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,0.106159791188139,15.2477065663894,-0.00408584506218719,1.0070951811537,0.0731294949352109,10.5163735059564,0.0112333870959401,0.0867753515691235,0.205942226237846
"Stump Wood+Bark Volume","SP_WDBK_CV","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,0.0870215759984975,12.7232911994854,0.0917307912573171,12.9215139510373,0.0954599348705435,13.3665191554796,0.0147603736403639,0.116030345991333,-1.31553605560723
"Total Stem Bark Volume","ST_BK_CV_TOT","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,0.0335293388717223,4.73433067028362,0.310208973402228,20.5943120498413,0.310208973402228,20.5943120498413,0.0395949491082513,0.311414651051264,-0.157661263972424
"Total Stem Wood Volume","ST_WD_CV_TOT","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,2.49944877770707,20.3014873663503,-2.20194135481377,-16.9608461644532,2.58531221667592,20.7076294117377,0.371744859820383,3.00222837099823,-5.55926221617616
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6650","411","SAVANNAH_DIVISION",3,9.66666666666667,9.4,10.1,2.49127076441236,18.3792222180924,-1.89173238141154,-13.14179739167,2.46888862622895,17.8987103135971,0.343830006217238,2.77781774371384,-7.56921488590492
"Merch Stem Bark Volume","ST_BK_CV_MER","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,0.319839118633014,34.0351092363102,0.58634794748297,74.3454390367653,0.58634794748297,74.3454390367653,0.0912879281948817,0.62845242176434,-0.0110782628389459
"Merch Stem Wood Volume","ST_WD_CV_MER","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,3.13235419392426,1.20953484900753,-3.5520260998946,-29.7596630368461,3.5520260998946,29.7596630368461,0.554476158342869,4.18601371383682,0.652934051515407
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,2.81251507529125,3.29056827555061,-2.96567815241163,-21.896688399688,2.96567815241163,21.896688399688,0.467194922488699,3.57076566412051,0.7866426880921
"Stump Bark Volume","SP_BK_CV","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,0.0485196344063957,NA,0.107819298565642,Inf,0.107819298565642,Inf,0.0169981483430477,0.113146270838469,-38.5125882859633
"Stump Wood Volume","SP_WD_CV","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,0.249427575192044,41.8341225943066,0.134299971466143,18.3620028735385,0.176371929833212,29.5811917714236,0.0284837238261548,0.221683422855427,-1.63755262885041
"Stump Wood+Bark Volume","SP_WDBK_CV","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,0.29794720959844,40.8814645514587,0.242119270031784,37.2912348596054,0.242119270031784,37.2912348596054,0.0407168475939168,0.320948610800035,-3.31533020284548
"Total Stem Bark Volume","ST_BK_CV_TOT","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,0.356882392573263,39.9679207250498,0.7449058636657,87.9063140629066,0.7449058636657,87.9063140629066,0.116920896572191,0.786490474696262,-0.588611693550582
"Total Stem Wood Volume","ST_WD_CV_TOT","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,2.86326257472342,3.15014827095247,-3.21359476914896,-24.4927044296838,3.21359476914896,24.4927044296838,0.502196129036595,3.79820057740603,0.716382436403017
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","8783","411","SAVANNAH_DIVISION",2,8.85,6.5,11.2,2.50638018215016,5.55152018125925,-2.46868890548326,-16.0075870048777,2.46868890548326,16.0075870048777,0.393523471824006,3.03897938801725,0.846474716461779
"Sawlog Bark Volume","ST_BK_CV_SAW","8783","411","SAVANNAH_DIVISION",1,11.2,11.2,11.2,NA,NA,0.633331512134454,68.5454733594701,0.633331512134454,68.5454733594701,Inf,0.633331512134454,-Inf
"Sawlog Wood Volume","ST_WD_CV_SAW","8783","411","SAVANNAH_DIVISION",1,11.2,11.2,11.2,NA,NA,-4.91153936952725,-36.9489658601767,4.91153936952725,36.9489658601767,Inf,4.91153936952725,-Inf
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","8783","411","SAVANNAH_DIVISION",1,11.2,11.2,11.2,NA,NA,-4.27820785739279,-30.092783441015,4.27820785739279,30.092783441015,Inf,4.27820785739279,-Inf
"Merch Stem Bark Volume","ST_BK_CV_MER","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,1.31945396266113,15.474049061032,1.05177697349849,67.2900194699394,1.05177697349849,67.2900194699394,0.109852769136926,1.55304664181996,0.643778220095121
"Merch Stem Wood Volume","ST_WD_CV_MER","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,6.16692999969201,5.54428264971804,-3.85903092190675,-16.8093246686564,3.85903092190675,16.8093246686564,0.433655624808593,6.58903550393063,0.941104451948048
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,4.85773996537248,5.60475527984724,-2.80725394840826,-9.22280163766113,2.80725394840826,9.22280163766113,0.329358677794176,5.05755898722265,0.971103578021705
"Stump Bark Volume","SP_BK_CV","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,0.131977621955711,64.934487891977,0.140440131935938,428.32379141912,0.140440131935938,428.32379141912,0.0146128720658449,0.181071809459664,-35.0296705285682
"Stump Wood Volume","SP_WD_CV","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,0.254607365488625,7.45937638518689,0.198082668745744,22.9040735263667,0.198082668745744,22.9040735263667,0.020840239231291,0.296404160865245,0.787524095880378
"Stump Wood+Bark Volume","SP_WDBK_CV","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,0.386058101875326,7.73277092418726,0.338522800681682,40.7998234663656,0.338522800681682,40.7998234663656,0.0351154254232392,0.475792318243007,0.500275412686158
"Total Stem Bark Volume","ST_BK_CV_TOT","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,1.44053684546177,20.5232858737498,1.23819748188687,78.7994961972851,1.23819748188687,78.7994961972851,0.128506180960656,1.75769531105385,0.549835167872422
"Total Stem Wood Volume","ST_WD_CV_TOT","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,5.87779650099085,5.51282667947147,-3.52658414191702,-12.0363453236269,3.52658414191702,12.0363453236269,0.404344570183456,6.19258948181743,0.949978042860593
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","6317","411","SAVANNAH_DIVISION",4,10.125,5.4,18,4.44877601610223,6.44055914298101,-2.28838666003015,-3.90836189376084,2.41990895773702,5.29178776634809,0.289285889292123,4.48111811235642,0.97813812754268
