"VAR2","VAR3","STATE","N","Avg_DBH","Min_DBH","Max_DBH","SD(PE)","SD(PE%)","MEAN(PE)","MEAN(PE%)","MEAN(APE)","MEAN(APE%)","SIGMA","RMSE","FI"
"Sawlog Wood Volume","ST_WD_CV_SAW","NM",1261,17.5766058683584,9,48.7,8.77970390095503,17.8855516745416,-0.24283470953549,0.192555838138909,5.28174959637644,12.3411543609005,0.363471374909774,8.77958089296184,0.974325042431916
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","NM",1261,17.5766058683584,9,48.7,9.25133327588773,13.6840737123956,-1.06097558971051,-1.83661752606548,5.63007440598024,9.87019165762048,0.386185375881603,9.30832767618434,0.983120229108071
"Stump Bark Volume","SP_BK_CV","NM",1819,14.1529961517317,1,48.7,0.23061266206449,79.2600358159948,-0.128782633408426,-12.1827785083236,0.153024754228485,30.7637380431381,0.0124140140967676,0.264079400027352,0.818050027640657
"Stump Wood Volume","SP_WD_CV","NM",2146,15.5921714818267,1,48.7,0.34118892797119,17.2476638356759,-0.00125344397795332,4.85698934427176,0.198743265532778,13.5691185084858,0.0145995397155423,0.341111727500753,0.965002686689837
"Stump Wood+Bark Volume","SP_WDBK_CV","NM",1823,14.136204059243,1,48.7,0.38597979560121,14.8277675843939,-0.14475401504786,-3.06012924615622,0.222193769604488,11.955289357981,0.0184404862652663,0.412131538259851,0.96099312420485
"Total Stem Bark Volume","ST_BK_CV_TOT","NM",1819,14.1529961517317,1,48.7,3.66884628993031,23.1000284754315,-0.646049044218909,-2.01805491267552,2.04013130730856,18.1868728618744,0.163642226208539,3.72430027769321,0.95221757543732
"Total Stem Wood Volume","ST_WD_CV_TOT","NM",2146,15.5921714818267,1,48.7,9.95322852876893,13.1563025775267,-0.425150358400097,0.609321531592982,4.94244464963262,10.0366264975501,0.364787273669141,9.95998732558107,0.981870506443673
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","NM",1823,14.136204059243,1,48.7,7.63696667819105,10.145517497477,-0.69161220077452,-1.17971630687256,3.90520302216584,7.83511499161025,0.314697046589658,7.66613295400732,0.987564939931751
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","BC",152,6.79605263157895,1,35.6,93.0334440347703,22.1610342479907,-4.46990778586929,3.27315615797884,42.5503533385121,15.6953390370819,5.59534362342319,92.8345815765848,0.995694999405969
"Top and Branches","BRT_WDBK_DW_MER","BC",65,12.7538461538462,5.7,35.6,103.550740842773,101.249292138909,-16.4695566693999,35.5107026226555,60.6692645375541,54.7425785820927,5.48174154781631,104.062657808369,0.84889812870888
"Branches","BRT_WDBK_DW_TOT","BC",153,6.75816993464052,1,35.6,55.0530042601509,197.289449779591,-1.19434354616155,28.9119857759122,20.7029434389324,62.5145258548392,3.22351825754514,54.885793851815,0.901845751943538
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","OK",201,9.35174129353234,1.1,21,136.844779278061,19.3457751812484,-8.97324746217998,2.49611315320236,67.3511844019977,13.6101982517613,11.4400991287884,136.798560485025,0.901237465683797
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","OK",187,9.19732620320856,1.1,21,74.1538566979658,16.2623206570781,11.1144039947343,3.74895624872545,46.7171637946774,11.9809001281159,6.23336297846464,74.7858216599623,0.961313818767984
"Foliage","FOL_DW","OK",187,9.19732620320856,1.1,21,12.8001823300775,186.566768802168,2.44616848227925,57.0657270653418,6.45664424492728,69.0375869256277,0.94734753454793,12.9981626868351,0.63037092666208
"Top and Branches","BRT_WDBK_DW_MER","OK",169,9.78224852071006,5,21,29.0642483101421,31.8350488828255,5.36155696434743,18.1573260527913,19.8403730287956,27.7632613446478,2.40682898687359,29.4699578793993,0.835764241768712
"Merch Stem Bark Weight","ST_BK_DW_MER","OK",174,10.0172413793103,5,21,13.9919243951339,27.3876092760891,6.68908151148644,21.3920472043574,9.51366843862946,26.2001308468519,1.2543246448841,15.4723179295367,0.700927799326644
"Merch Stem Wood Weight","ST_WD_DW_MER","OK",174,10.0172413793103,5,21,58.8760878820367,13.2443196900595,7.48551429895742,0.192242901466999,37.4095356846581,10.2482308029582,4.68561009728,59.1819638538637,0.960656366575079
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","OK",174,10.0172413793103,5,21,65.2993404623486,13.2427422852399,14.1745958104439,1.85146641669734,41.5631809804508,10.2132455010585,5.14840820417406,66.6364559521973,0.957723167071267
"Stump Wood+Bark Weight","SP_WDBK_DW","OK",192,9.42552083333333,1.1,21,3.316693539226,16.015804948154,-2.89899748489236,-17.5601352841721,3.66030389923277,19.9487102144962,0.500124211313761,4.39856208421757,0.892112539652897
"Branches","BRT_WDBK_DW_TOT","OK",187,9.19732620320856,1.1,21,27.1014496318265,113.193518388276,1.41029485439198,33.8226309571781,16.2487460182418,47.7457915175244,2.0767083038854,27.0656564181924,0.868860570332209
"Total Stem Bark Weight","ST_BK_DW_TOT","OK",192,9.42552083333333,1.1,21,14.6688568430122,38.868136039507,6.59668207091486,25.2337823050379,9.9106931645597,30.8235008581727,1.50801202376713,16.049014624577,0.708388067295056
"Total Stem Wood Weight","ST_WD_DW_TOT","OK",192,9.42552083333333,1.1,21,59.2731290314729,14.7352942604712,7.1242423478907,1.1526510740833,37.0473726001994,11.0065425188268,4.85884528483179,59.5462861712659,0.96375643424961
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","OK",192,9.42552083333333,1.1,21,65.869797463025,16.0065479337683,13.7209244188056,3.12721897634201,41.6102501086504,11.7137353836178,5.43087364858511,67.1155414987867,0.960986553362371
"Merch Stem Bark Volume","ST_BK_CV_MER","IL",128,17.47890625,5,34.1,4.179716073268,102.852982859323,1.0514135049574,55.0812342812632,2.94224108481384,75.6902327969592,0.209191424136399,4.29406709657366,0.127773650011734
"Merch Stem Wood Volume","ST_WD_CV_MER","IL",270,19.28,5,44,11.1687212531634,13.3205136523807,-2.37981339121551,-2.63860122403819,7.4392365929952,10.7218566720612,0.469729463440929,11.3992036989098,0.938531977384877
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","IL",244,13.7426229508197,5,34.1,5.94096112516696,16.1740654239412,-0.285738574956865,2.99994170700925,3.73476910590144,11.7349149961349,0.327666106570166,5.9356561479232,0.971771258173662
"Sawlog Bark Volume","ST_BK_CV_SAW","IL",120,18.1683333333333,11,34.1,4.1651229198318,110.223861672444,0.86383608259383,49.7395563719777,2.91142463939584,74.2133441142256,0.202363289979829,4.23673140212535,0.0728549481629093
"Sawlog Wood Volume","ST_WD_CV_SAW","IL",149,18.1892617449664,11,34.1,7.23026166668244,17.1562915901428,-2.03939272983896,-3.32722145787283,6.01360285959992,13.2522606515326,0.412804906924337,7.48898900043136,0.94220313583911
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","IL",155,17.2296774193548,9,34.1,7.99187630658438,22.0465587324084,-1.68072892076499,-1.30339812389021,6.08148639926183,14.2052469070866,0.445630502441409,8.14142932955068,0.938981275235382
"Stump Bark Volume","SP_BK_CV","IL",129,17.3744186046512,4,34.1,0.215658657398671,121.376697135754,0.095740129229927,75.6971963637479,0.160821492580981,90.8943807309145,0.0115733185867323,0.235189916099617,-0.591519769052573
"Stump Wood Volume","SP_WD_CV","IL",487,19.6800821355236,4,44,0.653391424680832,22.4093835329236,0.175018928815948,9.09408079479635,0.494567816644299,18.1185038832012,0.0304881063132331,0.675777586281325,0.81877890145444
"Stump Wood+Bark Volume","SP_WDBK_CV","IL",263,12.974144486692,1.7,34.1,0.505916966054963,22.3742000335352,0.192350083867841,14.3896000845982,0.314193192135557,20.6960716113915,0.0268745151163128,0.540349266562382,0.868916014010475
"Total Stem Bark Volume","ST_BK_CV_TOT","IL",129,17.3744186046512,4,34.1,4.37550882940804,102.217416391297,1.13981734882182,55.2220456291392,3.07535613748038,75.3510668601926,0.219847799081653,4.50509152529544,0.114166440352518
"Total Stem Wood Volume","ST_WD_CV_TOT","IL",487,19.6800821355236,4,44,10.4649481948954,13.0097843826943,-1.31072789818873,-0.896170805706653,7.25239465873155,9.86650695101824,0.4496485353222,10.5360462821337,0.947610139551191
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","IL",263,12.974144486692,1.7,34.1,5.86840868599559,14.2153420888614,-0.127129711127061,1.7940935057175,3.52028836154374,10.4827164939593,0.320471531356409,5.85862088422821,0.974740264169038
"Total Tree Wood+Bark+Foliage","TT_DW_ADJ","NF",38,9.91578947368421,4.8,16.5,122.241980292079,12.07299065792,-91.1988812680877,-11.1397170145412,105.068230915719,14.1661536997455,12.1818305232056,151.218709724211,0.895855075280596
"Total Tree Wood+Bark","TT_WDBK_DW_ADJ","NF",38,9.91578947368421,4.8,16.5,119.798661501322,12.3282241060505,-90.7239450576363,-11.4675379847214,104.933041258911,14.6033812680848,11.9399893666838,149.013008427824,0.891114738120255
"Foliage","FOL_DW","NF",39,9.85128205128205,4.8,16.5,10.4614206004362,38.0826585752065,-0.558850391598928,3.48105419039811,7.18803896035306,29.29830658356,0.848559221946417,10.3415398767304,0.709574276406421
"Top and Branches","BRT_WDBK_DW_MER","NF",37,10.0540540540541,5,16.5,38.5330276529945,36.0436343105533,23.0704920268468,36.6713621997231,32.2162956588054,40.5777934139349,3.6689927819111,44.462481362952,0.628788623872459
"Merch Stem Wood+Bark Weight","ST_WDBK_DW_MER","NF",69,9.59275362318841,5,19.8,154.233591667607,12.4052693515804,-105.03709863076,-20.2015870309474,109.660067886369,21.2805574295173,12.1866000805656,185.677244843558,0.8706140177041
"Stump Wood+Bark Weight","SP_WDBK_DW","NF",96,7.90520833333333,2.1,19.8,14.8617841860807,13.9789839968514,-9.93640639329419,-31.3854766049691,9.94533812469342,31.6012189092982,1.20692157152111,17.8130301928739,0.541294098785645
"Branches","BRT_WDBK_DW_TOT","NF",39,9.85128205128205,4.8,16.5,39.1883216357422,44.7904378687186,23.4279187279506,46.0731359243803,31.1067035040298,50.0143855301958,3.58252085599273,45.2240464345948,0.595396267603869
"Total Stem Wood+Bark Weight","ST_WDBK_DW_TOT","NF",96,7.90520833333333,2.1,19.8,159.161528748416,12.6039325265785,-87.0311764013822,-17.3844845047679,91.0283908300171,19.1332123649804,11.7848608440638,180.673569770389,0.876771608036049
"Merch Stem Bark Volume","ST_BK_CV_MER","AB",10015,9.63788317523714,5,35,0.713425733472432,33.7087892795341,0.0668732744003219,13.2450404711613,0.391101077159779,25.0914667304995,0.0511512488381968,0.716517613610491,0.887454861746465
"Merch Stem Wood Volume","ST_WD_CV_MER","AB",10015,9.63788317523714,5,35,2.64492831727181,12.7023527237771,-0.0532776044239171,0.794160697167798,1.34543474286677,8.99322715041272,0.17659679529219,2.64533283157986,0.976665664837077
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","AB",10015,9.63788317523714,5,35,2.87496763244982,12.2920022255425,0.0135956699764048,1.30813215044312,1.4624653148229,8.70377661957946,0.192400449118824,2.87485624404879,0.977275990980449
"Sawlog Bark Volume","ST_BK_CV_SAW","AB",4324,12.7314986123959,9,35,0.996171094332525,35.0041742917874,0.141942854661526,14.7127005817339,0.615520682488837,26.6424513341067,0.0631349455746654,1.00611884160832,0.825940850401498
"Sawlog Wood Volume","ST_WD_CV_SAW","AB",4324,12.7314986123959,9,35,4.20785855841349,16.1034641393416,-0.496682056550287,-0.221414268546834,2.66610209167692,11.2309818024129,0.266763059728704,4.23658729123677,0.954717617139443
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","AB",4324,12.7314986123959,9,35,4.61377592099568,15.8816367335617,-0.354739201888761,0.459695749122636,2.89840171829328,11.0188134011223,0.291546600399205,4.62686126646733,0.954722726377227
"Stump Bark Volume","SP_BK_CV","AB",12396,8.4689738625363,1,35,0.0400313652231879,NA,-0.00528126204805305,Inf,0.0219533601095623,Inf,0.00345394934885979,0.0403766350016532,0.735394622765167
"Stump Wood Volume","SP_WD_CV","AB",15892,8.45343569091367,1,35,0.122226669410243,14.9202810747137,-0.0061234812633017,5.22982962245277,0.0603498954396379,12.0712027719978,0.00877777148656279,0.122376123825728,0.9500175285852
"Stump Wood+Bark Volume","SP_WDBK_CV","AB",12396,8.4689738625363,1,35,0.13712484283628,14.6084858291922,-0.0147692164243925,3.35280725229637,0.0689559361345706,11.6158685079354,0.00989764739493328,0.137912419304558,0.950239482743237
"Total Stem Bark Volume","ST_BK_CV_TOT","AB",12396,8.4689738625363,1,35,0.663003051618164,31.8415173380178,0.0313280009694327,9.21084884879512,0.336735803237908,23.005442162429,0.0483947663897348,0.663716075759443,0.902189785365402
"Total Stem Wood Volume","ST_WD_CV_TOT","AB",15892,8.45343569091367,1,35,2.29612333732895,11.2653398336326,0.0504032750534463,2.02592208900102,1.07665286341176,8.21414558625217,0.155042921521592,2.29660425838816,0.981156628095017
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","AB",12396,8.4689738625363,1,35,2.57788727528972,9.74318743013649,0.0164655175907751,0.997150895749789,1.17465285595682,7.18155416976539,0.171207629131462,2.57783587855958,0.981678843936975
"Merch Stem Bark Volume","ST_BK_CV_MER","QC",902,8.83813747228381,5,30.4,0.452181575768524,26.3143500462236,0.0333335002020417,7.47108203550309,0.24242512372071,20.2027636179162,0.0323850075283428,0.453158489467703,0.939556624663662
"Merch Stem Wood Volume","ST_WD_CV_MER","QC",902,8.83813747228381,5,30.4,1.79510560600395,15.0672496905315,-0.259131176352888,-3.13288707831981,1.03464413565197,11.4268936225233,0.13883530139823,1.812727390739,0.974893535409479
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","QC",902,8.83813747228381,5,30.4,2.00289854749271,14.6071916073698,-0.225797676150846,-2.49819537994685,1.11674429877542,10.8613051230186,0.150616552236833,2.01448249660293,0.976789916045747
"Stump Bark Volume","SP_BK_CV","QC",989,8.44509605662285,2.2,30.4,0.0241607973972396,35.8893394247118,0.00996622662970981,25.5525171061233,0.0163682514698741,32.4059117458278,0.00219585626923246,0.026124309892708,0.859645161760409
"Stump Wood Volume","SP_WD_CV","QC",989,8.44509605662285,2.2,30.4,0.125796512572579,16.5340922942579,0.0142153527808387,9.10446541837763,0.0711563524598524,15.0089874085116,0.0094945403423063,0.12653394034428,0.941900958861728
"Stump Wood+Bark Volume","SP_WDBK_CV","QC",989,8.44509605662285,2.2,30.4,0.126457138096518,15.8750291566808,0.0241815794105485,9.98699772954319,0.0774192669338982,15.0935041518356,0.0102725276937772,0.128685614147844,0.952479709637276
"Total Stem Bark Volume","ST_BK_CV_TOT","QC",989,8.44509605662285,2.2,30.4,0.449758448018368,24.6477109621507,0.0343206965800557,7.37329123759484,0.240338284235151,19.2833242116777,0.0330324112806515,0.450839260999256,0.941285625054576
"Total Stem Wood Volume","ST_WD_CV_TOT","QC",989,8.44509605662285,2.2,30.4,1.69879704792771,11.6304679902487,-0.139299895757937,-0.580393695130007,0.90609122024216,8.69251151946798,0.127059758385954,1.70364252749554,0.978620600037716
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","QC",989,8.44509605662285,2.2,30.4,1.88561874559804,11.0143295619513,-0.104979199177882,-0.2354068613451,0.975050834671916,8.12515846643013,0.137618837781318,1.88758670842184,0.980307301875003
"Sawlog Bark Volume","ST_BK_CV_SAW","QC",230,13.5021739130435,9,30.4,0.800782807485991,38.7991347385396,0.0342229283058629,10.1034764189047,0.544252915850974,25.1112538364234,0.0495939869883087,0.799772628069838,0.910940140652115
"Sawlog Wood Volume","ST_WD_CV_SAW","QC",230,13.5021739130435,9,30.4,3.6609439146821,26.5060635770925,-1.06023122101388,-2.57774666753102,2.92908845564298,18.1748448400357,0.262460476043594,3.8037256478807,0.941828171847763
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","QC",230,13.5021739130435,9,30.4,4.11235149865022,26.2617687246714,-1.02600829270801,-1.83183945164183,3.16851464273556,17.3316792874004,0.288282821066486,4.22972811035821,0.946809616717525
"Merch Stem Bark Volume","ST_BK_CV_MER","AR",350,11.4545714285714,5.1,28.7,3.40787690201355,104.14323333304,2.11689033352578,109.322541046923,2.19191932245816,112.599832576301,0.204059314117658,4.00770107141204,-4.28415425420988
"Merch Stem Wood Volume","ST_WD_CV_MER","AR",350,11.4545714285714,5.1,28.7,5.44090623967163,16.4886707870244,-1.75961837808098,-8.72383165022929,3.15661593732164,14.6939164394363,0.3258704202478,5.71096631307407,0.969730841378794
"Merch Stem Wood+Bark Volume","ST_WDBK_CV_MER","AR",350,11.4545714285714,5.1,28.7,4.96385167423457,14.2899292150175,0.357271955444795,-1.32816248013988,2.7641598242324,10.9824044343778,0.288560819759395,4.969614391318,0.9787328507626
"Sawlog Bark Volume","ST_BK_CV_SAW","AR",228,13.3947368421053,9,28.7,3.97710416455443,105.003066809421,2.70981839352211,103.178564100358,2.80505630999072,105.649518792886,0.23130418468772,4.80531985266644,-6.71624990651971
"Sawlog Wood Volume","ST_WD_CV_SAW","AR",228,13.3947368421053,9,28.7,6.91482092117916,23.1509930516387,-2.50758296799409,-7.08138431854597,4.64611166666135,17.8503715677163,0.415617665592229,7.34118566068875,0.961256092555171
"Sawlog Wood+Bark Volume","ST_WDBK_CV_SAW","AR",228,13.3947368421053,9,28.7,6.43327388604738,20.8949214351241,0.202235425528018,-0.764230289920204,4.21650992855829,15.3820642967495,0.380294923226911,6.42233525081534,0.972177158510119
"Stump Bark Volume","SP_BK_CV","AR",359,11.2777158774373,3.7,28.7,0.136284842844094,166.172102913747,0.0778496493583831,139.181667639589,0.114358179624673,161.253061369475,0.0103516363642517,0.156787720701644,-3.58240409172349
"Stump Wood Volume","SP_WD_CV","AR",359,11.2777158774373,3.7,28.7,0.276194644766363,15.4782294838653,0.015855331679716,0.318752668507059,0.137398643532167,12.0870518715839,0.015065561243924,0.276265062092649,0.897966772963543
"Stump Wood+Bark Volume","SP_WDBK_CV","AR",359,11.2777158774373,3.7,28.7,0.34045985519273,19.2584636751861,0.0937049810380991,6.27723319211883,0.187868264123493,16.058514284328,0.0187788529605582,0.352662245320115,0.843055929486232
"Total Stem Bark Volume","ST_BK_CV_TOT","AR",359,11.2777158774373,3.7,28.7,3.49690240704909,108.27530746287,2.18579717308925,108.947317163664,2.27761454609356,115.230764580538,0.213007733517358,4.11970551564765,-4.17917640427512
"Total Stem Wood Volume","ST_WD_CV_TOT","AR",359,11.2777158774373,3.7,28.7,5.40833855921261,15.195880833603,-1.61373843638871,-6.64889454545822,3.05324645399964,13.260500092749,0.319074861111884,5.63673673663495,0.97155849276977
"Total Stem Wood+Bark Volume","ST_WDBK_CV_TOT","AR",359,11.2777158774373,3.7,28.7,4.96519925590506,12.217261421576,0.572058736700539,0.147525605658552,2.66401421741857,9.19587424307938,0.283054871790801,4.99117050125627,0.979315461869884
"Merch Stem Bark Weight","ST_BK_DW_MER","AR",113,9.67522123893805,5.2,15.3,18.3156500451769,31.6127483643612,12.2020144361535,26.0175519664083,15.1801430754634,33.18872760805,1.84859817653471,21.9404533553604,0.172525540955521
"Merch Stem Wood Weight","ST_WD_DW_MER","AR",113,9.67522123893805,5.2,15.3,68.0610045395959,12.9096807544199,49.326630686661,9.68631414568162,53.7895814572359,12.6509610069562,6.77887969245995,83.8118310593913,0.909073385632221
